scenario_id,bucket,timestamp_utc,phase,metric,value,status,synthetic,generator_seed
software_release,34,2026-01-06T10:00:00Z,baseline,file_rename_events,51.0,complete,True,20260906
software_release,35,2026-01-06T11:00:00Z,baseline,file_rename_events,44.0,complete,True,20260906
software_release,36,2026-01-06T12:00:00Z,baseline,file_rename_events,46.0,complete,True,20260906
software_release,37,2026-01-06T13:00:00Z,baseline,file_rename_events,57.0,complete,True,20260906
software_release,38,2026-01-06T14:00:00Z,baseline,file_rename_events,48.0,complete,True,20260906
software_release,39,2026-01-06T15:00:00Z,baseline,file_rename_events,58.0,complete,True,20260906
software_release,40,2026-01-06T16:00:00Z,baseline,file_rename_events,48.0,complete,True,20260906
software_release,41,2026-01-06T17:00:00Z,baseline,file_rename_events,46.0,complete,True,20260906
software_release,42,2026-01-06T18:00:00Z,baseline,file_rename_events,50.0,complete,True,20260906
software_release,43,2026-01-06T19:00:00Z,baseline,file_rename_events,54.0,complete,True,20260906
software_release,44,2026-01-06T20:00:00Z,baseline,file_rename_events,53.0,complete,True,20260906
software_release,45,2026-01-06T21:00:00Z,baseline,file_rename_events,39.0,complete,True,20260906
software_release,46,2026-01-06T22:00:00Z,baseline,file_rename_events,40.0,complete,True,20260906
software_release,47,2026-01-06T23:00:00Z,baseline,file_rename_events,43.0,complete,True,20260906
software_release,48,2026-01-07T00:00:00Z,target,file_rename_events,35,complete,True,20260906
software_release,0,2026-01-05T00:00:00Z,baseline,inbound_requests,31398.0,complete,True,20260906
software_release,1,2026-01-05T01:00:00Z,baseline,inbound_requests,27455.0,complete,True,20260906
software_release,2,2026-01-05T02:00:00Z,baseline,inbound_requests,27260.0,complete,True,20260906
software_release,3,2026-01-05T03:00:00Z,baseline,inbound_requests,28797.0,complete,True,20260906
software_release,4,2026-01-05T04:00:00Z,baseline,inbound_requests,27763.0,complete,True,20260906
software_release,5,2026-01-05T05:00:00Z,baseline,inbound_requests,35683.0,complete,True,20260906
software_release,6,2026-01-05T06:00:00Z,baseline,inbound_requests,41258.0,complete,True,20260906
software_release,7,2026-01-05T07:00:00Z,baseline,inbound_requests,46289.0,complete,True,20260906
software_release,8,2026-01-05T08:00:00Z,baseline,inbound_requests,47807.0,complete,True,20260906
software_release,9,2026-01-05T09:00:00Z,baseline,inbound_requests,59262.0,complete,True,20260906
software_release,10,2026-01-05T10:00:00Z,baseline,inbound_requests,64560.0,complete,True,20260906
software_release,11,2026-01-05T11:00:00Z,baseline,inbound_requests,65276.0,complete,True,20260906
software_release,12,2026-01-05T12:00:00Z,baseline,inbound_requests,79002.0,complete,True,20260906
software_release,13,2026-01-05T13:00:00Z,baseline,inbound_requests,65285.0,complete,True,20260906
software_release,14,2026-01-05T14:00:00Z,baseline,inbound_requests,76837.0,complete,True,20260906
software_release,15,2026-01-05T15:00:00Z,baseline,inbound_requests,73638.0,complete,True,20260906
software_release,16,2026-01-05T16:00:00Z,baseline,inbound_requests,66269.0,complete,True,20260906
software_release,17,2026-01-05T17:00:00Z,baseline,inbound_requests,66293.0,complete,True,20260906
software_release,18,2026-01-05T18:00:00Z,baseline,inbound_requests,70328.0,complete,True,20260906
software_release,19,2026-01-05T19:00:00Z,baseline,inbound_requests,57617.0,complete,True,20260906
software_release,20,2026-01-05T20:00:00Z,baseline,inbound_requests,49246.0,complete,True,20260906
software_release,21,2026-01-05T21:00:00Z,baseline,inbound_requests,43502.0,complete,True,20260906
software_release,22,2026-01-05T22:00:00Z,baseline,inbound_requests,40634.0,complete,True,20260906
software_release,23,2026-01-05T23:00:00Z,baseline,inbound_requests,33751.0,complete,True,20260906
software_release,24,2026-01-06T00:00:00Z,baseline,inbound_requests,29345.0,complete,True,20260906
software_release,25,2026-01-06T01:00:00Z,baseline,inbound_requests,28227.0,complete,True,20260906
software_release,26,2026-01-06T02:00:00Z,baseline,inbound_requests,27476.0,complete,True,20260906
software_release,27,2026-01-06T03:00:00Z,baseline,inbound_requests,29039.0,complete,True,20260906
software_release,28,2026-01-06T04:00:00Z,baseline,inbound_requests,29370.0,complete,True,20260906
software_release,29,2026-01-06T05:00:00Z,baseline,inbound_requests,35602.0,complete,True,20260906
software_release,30,2026-01-06T06:00:00Z,baseline,inbound_requests,36910.0,complete,True,20260906
software_release,31,2026-01-06T07:00:00Z,baseline,inbound_requests,44956.0,complete,True,20260906
software_release,32,2026-01-06T08:00:00Z,baseline,inbound_requests,55257.0,complete,True,20260906
software_release,33,2026-01-06T09:00:00Z,baseline,inbound_requests,61842.0,complete,True,20260906
software_release,34,2026-01-06T10:00:00Z,baseline,inbound_requests,64230.0,complete,True,20260906
software_release,35,2026-01-06T11:00:00Z,baseline,inbound_requests,70103.0,complete,True,20260906
software_release,36,2026-01-06T12:00:00Z,baseline,inbound_requests,73657.0,complete,True,20260906
software_release,37,2026-01-06T13:00:00Z,baseline,inbound_requests,70949.0,complete,True,20260906
software_release,38,2026-01-06T14:00:00Z,baseline,inbound_requests,74018.0,complete,True,20260906
software_release,39,2026-01-06T15:00:00Z,baseline,inbound_requests,78249.0,complete,True,20260906
software_release,40,2026-01-06T16:00:00Z,baseline,inbound_requests,74542.0,complete,True,20260906
software_release,41,2026-01-06T17:00:00Z,baseline,inbound_requests,65272.0,complete,True,20260906
software_release,42,2026-01-06T18:00:00Z,baseline,inbound_requests,66288.0,complete,True,20260906
software_release,43,2026-01-06T19:00:00Z,baseline,inbound_requests,56622.0,complete,True,20260906
software_release,44,2026-01-06T20:00:00Z,baseline,inbound_requests,52448.0,complete,True,20260906
software_release,45,2026-01-06T21:00:00Z,baseline,inbound_requests,45837.0,complete,True,20260906
software_release,46,2026-01-06T22:00:00Z,baseline,inbound_requests,42818.0,complete,True,20260906
software_release,47,2026-01-06T23:00:00Z,baseline,inbound_requests,34841.0,complete,True,20260906
software_release,48,2026-01-07T00:00:00Z,target,inbound_requests,32800,complete,True,20260906
campaign_traffic,0,2026-01-05T00:00:00Z,baseline,auth_failures,98.0,complete,True,20260907
campaign_traffic,1,2026-01-05T01:00:00Z,baseline,auth_failures,84.0,complete,True,20260907
campaign_traffic,2,2026-01-05T02:00:00Z,baseline,auth_failures,75.0,complete,True,20260907
campaign_traffic,3,2026-01-05T03:00:00Z,baseline,auth_failures,83.0,complete,True,20260907
campaign_traffic,4,2026-01-05T04:00:00Z,baseline,auth_failures,94.0,complete,True,20260907
campaign_traffic,5,2026-01-05T05:00:00Z,baseline,auth_failures,83.0,complete,True,20260907
campaign_traffic,6,2026-01-05T06:00:00Z,baseline,auth_failures,120.0,complete,True,20260907
campaign_traffic,7,2026-01-05T07:00:00Z,baseline,auth_failures,109.0,complete,True,20260907
campaign_traffic,8,2026-01-05T08:00:00Z,baseline,auth_failures,100.0,complete,True,20260907
campaign_traffic,9,2026-01-05T09:00:00Z,baseline,auth_failures,129.0,complete,True,20260907
campaign_traffic,10,2026-01-05T10:00:00Z,baseline,auth_failures,150.0,complete,True,20260907
campaign_traffic,11,2026-01-05T11:00:00Z,baseline,auth_failures,144.0,complete,True,20260907
campaign_traffic,12,2026-01-05T12:00:00Z,baseline,auth_failures,157.0,complete,True,20260907
campaign_traffic,13,2026-01-05T13:00:00Z,baseline,auth_failures,182.0,complete,True,20260907
campaign_traffic,14,2026-01-05T14:00:00Z,baseline,auth_failures,166.0,complete,True,20260907
campaign_traffic,15,2026-01-05T15:00:00Z,baseline,auth_failures,130.0,complete,True,20260907
campaign_traffic,16,2026-01-05T16:00:00Z,baseline,auth_failures,157.0,complete,True,20260907
campaign_traffic,17,2026-01-05T17:00:00Z,baseline,auth_failures,154.0,complete,True,20260907
campaign_traffic,18,2026-01-05T18:00:00Z,baseline,auth_failures,145.0,complete,True,20260907
campaign_traffic,19,2026-01-05T19:00:00Z,baseline,auth_failures,124.0,complete,True,20260907
campaign_traffic,20,2026-01-05T20:00:00Z,baseline,auth_failures,103.0,complete,True,20260907
campaign_traffic,21,2026-01-05T21:00:00Z,baseline,auth_failures,86.0,complete,True,20260907
campaign_traffic,22,2026-01-05T22:00:00Z,baseline,auth_failures,93.0,complete,True,20260907
campaign_traffic,23,2026-01-05T23:00:00Z,baseline,auth_failures,105.0,complete,True,20260907
campaign_traffic,24,2026-01-06T00:00:00Z,baseline,auth_failures,76.0,complete,True,20260907
campaign_traffic,25,2026-01-06T01:00:00Z,baseline,auth_failures,95.0,complete,True,20260907
campaign_traffic,26,2026-01-06T02:00:00Z,baseline,auth_failures,85.0,complete,True,20260907
campaign_traffic,27,2026-01-06T03:00:00Z,baseline,auth_failures,89.0,complete,True,20260907
campaign_traffic,28,2026-01-06T04:00:00Z,baseline,auth_failures,84.0,complete,True,20260907
campaign_traffic,29,2026-01-06T05:00:00Z,baseline,auth_failures,110.0,complete,True,20260907
campaign_traffic,30,2026-01-06T06:00:00Z,baseline,auth_failures,106.0,complete,True,20260907
campaign_traffic,31,2026-01-06T07:00:00Z,baseline,auth_failures,116.0,complete,True,20260907
campaign_traffic,32,2026-01-06T08:00:00Z,baseline,auth_failures,127.0,complete,True,20260907
campaign_traffic,33,2026-01-06T09:00:00Z,baseline,auth_failures,155.0,complete,True,20260907
campaign_traffic,34,2026-01-06T10:00:00Z,baseline,auth_failures,148.0,complete,True,20260907
campaign_traffic,35,2026-01-06T11:00:00Z,baseline,auth_failures,184.0,complete,True,20260907
campaign_traffic,36,2026-01-06T12:00:00Z,baseline,auth_failures,145.0,complete,True,20260907
campaign_traffic,37,2026-01-06T13:00:00Z,baseline,auth_failures,158.0,complete,True,20260907
campaign_traffic,38,2026-01-06T14:00:00Z,baseline,auth_failures,168.0,complete,True,20260907
campaign_traffic,39,2026-01-06T15:00:00Z,baseline,auth_failures,144.0,complete,True,20260907
campaign_traffic,40,2026-01-06T16:00:00Z,baseline,auth_failures,139.0,complete,True,20260907
campaign_traffic,41,2026-01-06T17:00:00Z,baseline,auth_failures,157.0,complete,True,20260907
campaign_traffic,42,2026-01-06T18:00:00Z,baseline,auth_failures,146.0,complete,True,20260907
campaign_traffic,43,2026-01-06T19:00:00Z,baseline,auth_failures,145.0,complete,True,20260907
campaign_traffic,44,2026-01-06T20:00:00Z,baseline,auth_failures,114.0,complete,True,20260907
campaign_traffic,45,2026-01-06T21:00:00Z,baseline,auth_failures,123.0,complete,True,20260907
campaign_traffic,46,2026-01-06T22:00:00Z,baseline,auth_failures,111.0,complete,True,20260907
campaign_traffic,47,2026-01-06T23:00:00Z,baseline,auth_failures,94.0,complete,True,20260907
campaign_traffic,48,2026-01-07T00:00:00Z,target,auth_failures,100,complete,True,20260907
campaign_traffic,0,2026-01-05T00:00:00Z,baseline,unique_failed_accounts,26.0,complete,True,20260907
campaign_traffic,1,2026-01-05T01:00:00Z,baseline,unique_failed_accounts,30.0,complete,True,20260907
campaign_traffic,2,2026-01-05T02:00:00Z,baseline,unique_failed_accounts,27.0,complete,True,20260907
campaign_traffic,3,2026-01-05T03:00:00Z,baseline,unique_failed_accounts,26.0,complete,True,20260907
campaign_traffic,4,2026-01-05T04:00:00Z,baseline,unique_failed_accounts,25.0,complete,True,20260907
campaign_traffic,5,2026-01-05T05:00:00Z,baseline,unique_failed_accounts,28.0,complete,True,20260907
campaign_traffic,6,2026-01-05T06:00:00Z,baseline,unique_failed_accounts,29.0,complete,True,20260907
campaign_traffic,7,2026-01-05T07:00:00Z,baseline,unique_failed_accounts,29.0,complete,True,20260907
campaign_traffic,8,2026-01-05T08:00:00Z,baseline,unique_failed_accounts,32.0,complete,True,20260907
campaign_traffic,9,2026-01-05T09:00:00Z,baseline,unique_failed_accounts,34.0,complete,True,20260907
campaign_traffic,10,2026-01-05T10:00:00Z,baseline,unique_failed_accounts,39.0,complete,True,20260907
campaign_traffic,11,2026-01-05T11:00:00Z,baseline,unique_failed_accounts,45.0,complete,True,20260907
campaign_traffic,12,2026-01-05T12:00:00Z,baseline,unique_failed_accounts,38.0,complete,True,20260907
campaign_traffic,13,2026-01-05T13:00:00Z,baseline,unique_failed_accounts,46.0,complete,True,20260907
campaign_traffic,14,2026-01-05T14:00:00Z,baseline,unique_failed_accounts,45.0,complete,True,20260907
campaign_traffic,15,2026-01-05T15:00:00Z,baseline,unique_failed_accounts,36.0,complete,True,20260907
campaign_traffic,16,2026-01-05T16:00:00Z,baseline,unique_failed_accounts,40.0,complete,True,20260907
campaign_traffic,17,2026-01-05T17:00:00Z,baseline,unique_failed_accounts,35.0,complete,True,20260907
campaign_traffic,18,2026-01-05T18:00:00Z,baseline,unique_failed_accounts,35.0,complete,True,20260907
campaign_traffic,19,2026-01-05T19:00:00Z,baseline,unique_failed_accounts,37.0,complete,True,20260907
campaign_traffic,20,2026-01-05T20:00:00Z,baseline,unique_failed_accounts,33.0,complete,True,20260907
campaign_traffic,21,2026-01-05T21:00:00Z,baseline,unique_failed_accounts,34.0,complete,True,20260907
campaign_traffic,22,2026-01-05T22:00:00Z,baseline,unique_failed_accounts,29.0,complete,True,20260907
campaign_traffic,23,2026-01-05T23:00:00Z,baseline,unique_failed_accounts,26.0,complete,True,20260907
campaign_traffic,24,2026-01-06T00:00:00Z,baseline,unique_failed_accounts,28.0,complete,True,20260907
campaign_traffic,25,2026-01-06T01:00:00Z,baseline,unique_failed_accounts,23.0,complete,True,20260907
campaign_traffic,26,2026-01-06T02:00:00Z,baseline,unique_failed_accounts,27.0,complete,True,20260907
campaign_traffic,27,2026-01-06T03:00:00Z,baseline,unique_failed_accounts,29.0,complete,True,20260907
campaign_traffic,28,2026-01-06T04:00:00Z,baseline,unique_failed_accounts,25.0,complete,True,20260907
campaign_traffic,29,2026-01-06T05:00:00Z,baseline,unique_failed_accounts,24.0,complete,True,20260907
campaign_traffic,30,2026-01-06T06:00:00Z,baseline,unique_failed_accounts,28.0,complete,True,20260907
campaign_traffic,31,2026-01-06T07:00:00Z,baseline,unique_failed_accounts,27.0,complete,True,20260907
campaign_traffic,32,2026-01-06T08:00:00Z,baseline,unique_failed_accounts,35.0,complete,True,20260907
campaign_traffic,33,2026-01-06T09:00:00Z,baseline,unique_failed_accounts,35.0,complete,True,20260907
campaign_traffic,34,2026-01-06T10:00:00Z,baseline,unique_failed_accounts,38.0,complete,True,20260907
campaign_traffic,35,2026-01-06T11:00:00Z,baseline,unique_failed_accounts,39.0,complete,True,20260907
campaign_traffic,36,2026-01-06T12:00:00Z,baseline,unique_failed_accounts,42.0,complete,True,20260907
campaign_traffic,37,2026-01-06T13:00:00Z,baseline,unique_failed_accounts,42.0,complete,True,20260907
campaign_traffic,38,2026-01-06T14:00:00Z,baseline,unique_failed_accounts,40.0,complete,True,20260907
campaign_traffic,39,2026-01-06T15:00:00Z,baseline,unique_failed_accounts,45.0,complete,True,20260907
campaign_traffic,40,2026-01-06T16:00:00Z,baseline,unique_failed_accounts,39.0,complete,True,20260907
campaign_traffic,41,2026-01-06T17:00:00Z,baseline,unique_failed_accounts,40.0,complete,True,20260907
campaign_traffic,42,2026-01-06T18:00:00Z,baseline,unique_failed_accounts,37.0,complete,True,20260907
campaign_traffic,43,2026-01-06T19:00:00Z,baseline,unique_failed_accounts,38.0,complete,True,20260907
campaign_traffic,44,2026-01-06T20:00:00Z,baseline,unique_failed_accounts,32.0,complete,True,20260907
campaign_traffic,45,2026-01-06T21:00:00Z,baseline,unique_failed_accounts,35.0,complete,True,20260907
campaign_traffic,46,2026-01-06T22:00:00Z,baseline,unique_failed_accounts,36.0,complete,True,20260907
campaign_traffic,47,2026-01-06T23:00:00Z,baseline,unique_failed_accounts,29.0,complete,True,20260907
campaign_traffic,48,2026-01-07T00:00:00Z,target,unique_failed_accounts,31,complete,True,20260907
campaign_traffic,0,2026-01-05T00:00:00Z,baseline,unique_source_ips,199.0,complete,True,20260907
campaign_traffic,1,2026-01-05T01:00:00Z,baseline,unique_source_ips,193.0,complete,True,20260907
campaign_traffic,2,2026-01-05T02:00:00Z,baseline,unique_source_ips,190.0,complete,True,20260907
campaign_traffic,3,2026-01-05T03:00:00Z,baseline,unique_source_ips,181.0,complete,True,20260907
campaign_traffic,4,2026-01-05T04:00:00Z,baseline,unique_source_ips,189.0,complete,True,20260907
campaign_traffic,5,2026-01-05T05:00:00Z,baseline,unique_source_ips,246.0,complete,True,20260907
campaign_traffic,6,2026-01-05T06:00:00Z,baseline,unique_source_ips,229.0,complete,True,20260907
campaign_traffic,7,2026-01-05T07:00:00Z,baseline,unique_source_ips,233.0,complete,True,20260907
campaign_traffic,8,2026-01-05T08:00:00Z,baseline,unique_source_ips,257.0,complete,True,20260907
campaign_traffic,9,2026-01-05T09:00:00Z,baseline,unique_source_ips,246.0,complete,True,20260907
campaign_traffic,10,2026-01-05T10:00:00Z,baseline,unique_source_ips,262.0,complete,True,20260907
campaign_traffic,11,2026-01-05T11:00:00Z,baseline,unique_source_ips,297.0,complete,True,20260907
campaign_traffic,12,2026-01-05T12:00:00Z,baseline,unique_source_ips,314.0,complete,True,20260907
campaign_traffic,13,2026-01-05T13:00:00Z,baseline,unique_source_ips,272.0,complete,True,20260907
campaign_traffic,14,2026-01-05T14:00:00Z,baseline,unique_source_ips,261.0,complete,True,20260907
campaign_traffic,15,2026-01-05T15:00:00Z,baseline,unique_source_ips,277.0,complete,True,20260907
campaign_traffic,16,2026-01-05T16:00:00Z,baseline,unique_source_ips,282.0,complete,True,20260907
campaign_traffic,17,2026-01-05T17:00:00Z,baseline,unique_source_ips,287.0,complete,True,20260907
campaign_traffic,18,2026-01-05T18:00:00Z,baseline,unique_source_ips,246.0,complete,True,20260907
campaign_traffic,19,2026-01-05T19:00:00Z,baseline,unique_source_ips,277.0,complete,True,20260907
campaign_traffic,20,2026-01-05T20:00:00Z,baseline,unique_source_ips,216.0,complete,True,20260907
campaign_traffic,21,2026-01-05T21:00:00Z,baseline,unique_source_ips,250.0,complete,True,20260907
campaign_traffic,22,2026-01-05T22:00:00Z,baseline,unique_source_ips,208.0,complete,True,20260907
campaign_traffic,23,2026-01-05T23:00:00Z,baseline,unique_source_ips,210.0,complete,True,20260907
campaign_traffic,24,2026-01-06T00:00:00Z,baseline,unique_source_ips,207.0,complete,True,20260907
campaign_traffic,25,2026-01-06T01:00:00Z,baseline,unique_source_ips,198.0,complete,True,20260907
campaign_traffic,26,2026-01-06T02:00:00Z,baseline,unique_source_ips,194.0,complete,True,20260907
campaign_traffic,27,2026-01-06T03:00:00Z,baseline,unique_source_ips,211.0,complete,True,20260907
campaign_traffic,28,2026-01-06T04:00:00Z,baseline,unique_source_ips,195.0,complete,True,20260907
campaign_traffic,29,2026-01-06T05:00:00Z,baseline,unique_source_ips,201.0,complete,True,20260907
campaign_traffic,30,2026-01-06T06:00:00Z,baseline,unique_source_ips,249.0,complete,True,20260907
campaign_traffic,31,2026-01-06T07:00:00Z,baseline,unique_source_ips,276.0,complete,True,20260907
campaign_traffic,32,2026-01-06T08:00:00Z,baseline,unique_source_ips,234.0,complete,True,20260907
campaign_traffic,33,2026-01-06T09:00:00Z,baseline,unique_source_ips,271.0,complete,True,20260907
campaign_traffic,34,2026-01-06T10:00:00Z,baseline,unique_source_ips,290.0,complete,True,20260907
campaign_traffic,35,2026-01-06T11:00:00Z,baseline,unique_source_ips,288.0,complete,True,20260907
campaign_traffic,36,2026-01-06T12:00:00Z,baseline,unique_source_ips,297.0,complete,True,20260907
campaign_traffic,37,2026-01-06T13:00:00Z,baseline,unique_source_ips,325.0,complete,True,20260907
campaign_traffic,38,2026-01-06T14:00:00Z,baseline,unique_source_ips,319.0,complete,True,20260907
campaign_traffic,39,2026-01-06T15:00:00Z,baseline,unique_source_ips,277.0,complete,True,20260907
campaign_traffic,40,2026-01-06T16:00:00Z,baseline,unique_source_ips,280.0,complete,True,20260907
campaign_traffic,41,2026-01-06T17:00:00Z,baseline,unique_source_ips,288.0,complete,True,20260907
campaign_traffic,42,2026-01-06T18:00:00Z,baseline,unique_source_ips,263.0,complete,True,20260907
campaign_traffic,43,2026-01-06T19:00:00Z,baseline,unique_source_ips,237.0,complete,True,20260907
campaign_traffic,44,2026-01-06T20:00:00Z,baseline,unique_source_ips,256.0,complete,True,20260907
campaign_traffic,45,2026-01-06T21:00:00Z,baseline,unique_source_ips,219.0,complete,True,20260907
campaign_traffic,46,2026-01-06T22:00:00Z,baseline,unique_source_ips,210.0,complete,True,20260907
campaign_traffic,47,2026-01-06T23:00:00Z,baseline,unique_source_ips,240.0,complete,True,20260907
campaign_traffic,48,2026-01-07T00:00:00Z,target,unique_source_ips,174,complete,True,20260907
campaign_traffic,0,2026-01-05T00:00:00Z,baseline,successful_logins,882.0,complete,True,20260907
campaign_traffic,1,2026-01-05T01:00:00Z,baseline,successful_logins,951.0,complete,True,20260907
campaign_traffic,2,2026-01-05T02:00:00Z,baseline,successful_logins,886.0,complete,True,20260907
campaign_traffic,3,2026-01-05T03:00:00Z,baseline,successful_logins,982.0,complete,True,20260907
campaign_traffic,4,2026-01-05T04:00:00Z,baseline,successful_logins,979.0,complete,True,20260907
campaign_traffic,5,2026-01-05T05:00:00Z,baseline,successful_logins,1075.0,complete,True,20260907
campaign_traffic,6,2026-01-05T06:00:00Z,baseline,successful_logins,1261.0,complete,True,20260907
campaign_traffic,7,2026-01-05T07:00:00Z,baseline,successful_logins,1384.0,complete,True,20260907
campaign_traffic,8,2026-01-05T08:00:00Z,baseline,successful_logins,1464.0,complete,True,20260907
campaign_traffic,9,2026-01-05T09:00:00Z,baseline,successful_logins,1684.0,complete,True,20260907
campaign_traffic,10,2026-01-05T10:00:00Z,baseline,successful_logins,1773.0,complete,True,20260907
campaign_traffic,11,2026-01-05T11:00:00Z,baseline,successful_logins,1957.0,complete,True,20260907
campaign_traffic,12,2026-01-05T12:00:00Z,baseline,successful_logins,1894.0,complete,True,20260907
campaign_traffic,13,2026-01-05T13:00:00Z,baseline,successful_logins,2103.0,complete,True,20260907
campaign_traffic,14,2026-01-05T14:00:00Z,baseline,successful_logins,2116.0,complete,True,20260907
campaign_traffic,15,2026-01-05T15:00:00Z,baseline,successful_logins,2101.0,complete,True,20260907
campaign_traffic,16,2026-01-05T16:00:00Z,baseline,successful_logins,2162.0,complete,True,20260907
campaign_traffic,17,2026-01-05T17:00:00Z,baseline,successful_logins,1902.0,complete,True,20260907
campaign_traffic,18,2026-01-05T18:00:00Z,baseline,successful_logins,1912.0,complete,True,20260907
campaign_traffic,19,2026-01-05T19:00:00Z,baseline,successful_logins,1829.0,complete,True,20260907
campaign_traffic,20,2026-01-05T20:00:00Z,baseline,successful_logins,1476.0,complete,True,20260907
campaign_traffic,21,2026-01-05T21:00:00Z,baseline,successful_logins,1462.0,complete,True,20260907
campaign_traffic,22,2026-01-05T22:00:00Z,baseline,successful_logins,1322.0,complete,True,20260907
campaign_traffic,23,2026-01-05T23:00:00Z,baseline,successful_logins,1070.0,complete,True,20260907
campaign_traffic,24,2026-01-06T00:00:00Z,baseline,successful_logins,1121.0,complete,True,20260907
campaign_traffic,25,2026-01-06T01:00:00Z,baseline,successful_logins,989.0,complete,True,20260907
campaign_traffic,26,2026-01-06T02:00:00Z,baseline,successful_logins,986.0,complete,True,20260907
campaign_traffic,27,2026-01-06T03:00:00Z,baseline,successful_logins,1030.0,complete,True,20260907
campaign_traffic,28,2026-01-06T04:00:00Z,baseline,successful_logins,1038.0,complete,True,20260907
campaign_traffic,29,2026-01-06T05:00:00Z,baseline,successful_logins,1060.0,complete,True,20260907
campaign_traffic,30,2026-01-06T06:00:00Z,baseline,successful_logins,1210.0,complete,True,20260907
campaign_traffic,31,2026-01-06T07:00:00Z,baseline,successful_logins,1337.0,complete,True,20260907
campaign_traffic,32,2026-01-06T08:00:00Z,baseline,successful_logins,1609.0,complete,True,20260907
campaign_traffic,33,2026-01-06T09:00:00Z,baseline,successful_logins,1659.0,complete,True,20260907
campaign_traffic,34,2026-01-06T10:00:00Z,baseline,successful_logins,1895.0,complete,True,20260907
campaign_traffic,35,2026-01-06T11:00:00Z,baseline,successful_logins,2106.0,complete,True,20260907
campaign_traffic,36,2026-01-06T12:00:00Z,baseline,successful_logins,2084.0,complete,True,20260907
campaign_traffic,37,2026-01-06T13:00:00Z,baseline,successful_logins,2210.0,complete,True,20260907
campaign_traffic,38,2026-01-06T14:00:00Z,baseline,successful_logins,2385.0,complete,True,20260907
campaign_traffic,39,2026-01-06T15:00:00Z,baseline,successful_logins,2037.0,complete,True,20260907
campaign_traffic,40,2026-01-06T16:00:00Z,baseline,successful_logins,2286.0,complete,True,20260907
campaign_traffic,41,2026-01-06T17:00:00Z,baseline,successful_logins,1905.0,complete,True,20260907
campaign_traffic,42,2026-01-06T18:00:00Z,baseline,successful_logins,1853.0,complete,True,20260907
campaign_traffic,43,2026-01-06T19:00:00Z,baseline,successful_logins,1860.0,complete,True,20260907
campaign_traffic,44,2026-01-06T20:00:00Z,baseline,successful_logins,1512.0,complete,True,20260907
campaign_traffic,45,2026-01-06T21:00:00Z,baseline,successful_logins,1477.0,complete,True,20260907
campaign_traffic,46,2026-01-06T22:00:00Z,baseline,successful_logins,1281.0,complete,True,20260907
campaign_traffic,47,2026-01-06T23:00:00Z,baseline,successful_logins,1126.0,complete,True,20260907
campaign_traffic,48,2026-01-07T00:00:00Z,target,successful_logins,2534,complete,True,20260907
campaign_traffic,0,2026-01-05T00:00:00Z,baseline,privileged_changes,1.0,complete,True,20260907
campaign_traffic,1,2026-01-05T01:00:00Z,baseline,privileged_changes,1.0,complete,True,20260907
campaign_traffic,2,2026-01-05T02:00:00Z,baseline,privileged_changes,2.0,complete,True,20260907
campaign_traffic,3,2026-01-05T03:00:00Z,baseline,privileged_changes,1.0,complete,True,20260907
campaign_traffic,4,2026-01-05T04:00:00Z,baseline,privileged_changes,1.0,complete,True,20260907
campaign_traffic,5,2026-01-05T05:00:00Z,baseline,privileged_changes,2.0,complete,True,20260907
campaign_traffic,6,2026-01-05T06:00:00Z,baseline,privileged_changes,3.0,complete,True,20260907
campaign_traffic,7,2026-01-05T07:00:00Z,baseline,privileged_changes,2.0,complete,True,20260907
campaign_traffic,8,2026-01-05T08:00:00Z,baseline,privileged_changes,2.0,complete,True,20260907
campaign_traffic,9,2026-01-05T09:00:00Z,baseline,privileged_changes,2.0,complete,True,20260907
campaign_traffic,10,2026-01-05T10:00:00Z,baseline,privileged_changes,2.0,complete,True,20260907
campaign_traffic,11,2026-01-05T11:00:00Z,baseline,privileged_changes,2.0,complete,True,20260907
campaign_traffic,12,2026-01-05T12:00:00Z,baseline,privileged_changes,2.0,complete,True,20260907
campaign_traffic,13,2026-01-05T13:00:00Z,baseline,privileged_changes,3.0,complete,True,20260907
campaign_traffic,14,2026-01-05T14:00:00Z,baseline,privileged_changes,2.0,complete,True,20260907
campaign_traffic,15,2026-01-05T15:00:00Z,baseline,privileged_changes,2.0,complete,True,20260907
campaign_traffic,16,2026-01-05T16:00:00Z,baseline,privileged_changes,3.0,complete,True,20260907
campaign_traffic,17,2026-01-05T17:00:00Z,baseline,privileged_changes,2.0,complete,True,20260907
campaign_traffic,18,2026-01-05T18:00:00Z,baseline,privileged_changes,2.0,complete,True,20260907
campaign_traffic,19,2026-01-05T19:00:00Z,baseline,privileged_changes,1.0,complete,True,20260907
campaign_traffic,20,2026-01-05T20:00:00Z,baseline,privileged_changes,1.0,complete,True,20260907
campaign_traffic,21,2026-01-05T21:00:00Z,baseline,privileged_changes,1.0,complete,True,20260907
campaign_traffic,22,2026-01-05T22:00:00Z,baseline,privileged_changes,2.0,complete,True,20260907
campaign_traffic,23,2026-01-05T23:00:00Z,baseline,privileged_changes,1.0,complete,True,20260907
campaign_traffic,24,2026-01-06T00:00:00Z,baseline,privileged_changes,1.0,complete,True,20260907
campaign_traffic,25,2026-01-06T01:00:00Z,baseline,privileged_changes,1.0,complete,True,20260907
